name,count,type,is_ambiguous
urethra,7753,general,False
urethral_insertion,3335,general,False
urkt_10,76,artist,False
uro_kohara,20,artist,False
urogi_(kimetsu_no_yaiba),29,character,False
urororo,2,artist,False
uruha_rushia,4182,character,False
uruha_rushia_(1st_costume),30,character,False
urusei_yatsura,3170,copyright,False
uryuu_minene,220,character,False
usa-chan_(idolmaster),6,general,False
usa37107692,222,artist,False
usa_zi,1,general,False
usada_hikaru,1017,character,False
usada_pekora,6772,character,False
usada_pekora_(cosplay),134,general,False
usako_(umauma0602),19,artist,False
usamata,167,artist,False
usami_(danganronpa),234,character,False
usami_ichika,407,character,False
usami_renko,7443,character,False
usami_sumireko,2728,character,False
usata,1,general,False
usb,517,general,False
usb_cable,12,general,False
used_condom,17360,general,False
used_condom_on_penis,1281,general,False
used_tissue,2498,general,False
usekh_collar,895,general,False
user_daup8535,1,general,False
user_edgu8235,1,general,False
user_evaa8427,4,general,False
user_interface,1126,general,False
user_jgdc3548,3,general,False
user_ksrh7347,1,general,False
user_mrsh3574,1,general,False
user_pzhs5843,1,general,False
user_tmjy4224,1,artist,False
user_tzdw8852,2,general,False
user_vzzn2855,7,general,False
user_xece4883,2,general,False
user_xyju5488,1,general,False
user_yjsy7423,1,general,False
usetsu_illust,3,artist,False
ushanka,2198,general,False
ushas,116,artist,False
ushihashiru,151,artist,False
ushiko_xiansheng,29,artist,False
ushimaru_(senran_kagura),100,character,False
ushimizu,34,artist,False
ushio_(kancolle),6471,character,False
ushiwakamaru_(fate),1908,character,False
ushiwakamaru_(senran_kagura),1,general,False
ushizaki_urumi,703,character,False
usuba-kagerou@syugyoutyuu,36,artist,False
usuyami,20,artist,False
uta_(one_piece),1284,character,False
uta_(xuyansong1996),49,artist,False
utachy,93,general,False
utada_kuero,17,general,False
utage_(arknights),835,character,False
utage_(disguise)_(arknights),126,character,False
utaite,750,general,False
utau,3871,copyright,False
utensil,262,general,False
utensil_in_mouth,1166,general,False
uterus,6790,general,False
uth_95,36,artist,False
utility_belt,1968,general,False
utility_pole,5210,general,True
utsugi_noriyuki,195,character,False
utsugi_uyu,140,character,False
utsumi_erice,683,character,False
utsumi_erice_(swimsuit_avenger),142,character,False
utsumi_erice_(swimsuit_avenger)_(first_ascension),51,character,False
utsushimi_kemii,629,character,False
utsusumi_kio,446,artist,False
utyuueituu,19,artist,False
uumaru,156,artist,False
uuronhai,42,artist,False
uut,254,artist,False
uuuu_(xinguwu),11,artist,False
uva_academy_school_uniform,199,general,False
uvula,3198,general,False
uwabaki,7982,general,False
uyu_(yumeyumepop7),2,general,False
uyuy2907,243,artist,False
uzaki-chan_wa_asobitai!,3228,copyright,False
uzaki_tsuki,1375,character,False
uzuharu_(uduharu),8,artist,False
uzui_tengen,345,character,False
uzuki_(kancolle),2647,character,False
uzumaki_boruto,2691,character,False
uzumaki_himawari,1466,character,False
uzumaki_naruto,10081,character,False
uzuradobin,7,general,False
v,122685,general,True
v-dramon,68,character,False
v-fin,3945,general,False
v-lup,23,copyright,False
v-mon,523,character,False
v-neck,6122,general,False
v-shaped_eyebrows,110744,general,False
v-shaped_eyes,606,general,False
v-taper,59,general,False
v2_gundam,86,character,False
v_(devil_may_cry),116,character,False
v_arms,21375,general,False
v_over_eye,4812,general,False
vaariomanime,2,general,False
vaccuum_cleaner,17,general,False
vacuum_cleaner,1031,general,False
vagina,2327,deprecated,False
vaginal,366214,general,False
vaginal_juices,165520,deprecated,False
vaginal_object_insertion,19054,general,False
vaginal_penetration,1137,deprecated,False
vaginal_rape,107,general,False
vaginalswimsuit,1,general,False
vakodraws,12,artist,False
valefal_coneri,143,artist,False
valeforzero,1,artist,False
valentine,19277,general,False
valkyrie_(p&d),331,character,False
valkyrie_police_academy_student_(blue_archive),39,character,False
vambraces,13939,general,False
vamirio,28,character,False
vampire,15233,general,False
vampire_(game),14148,copyright,False
vampire_(vocaloid),308,copyright,False
van_arkride,105,character,False
van_gogh_(fate),427,character,False
vanessa_(epakim),1,general,False
vanessa_(kof),464,character,False
vanilla_(eden_(shiroki_yuutsu)),36,character,False
vanillamilknsfw,3,artist,False
vanitas_(vanitas_no_carte),33,character,False
vanitas_no_carte,48,copyright,False
vanya_and_five_drive_by_each_other_(meme),2,general,False
variant_set,5164,metadata,False
variations,2117,general,False
varniskarnis,481,artist,False
varo_006,17,artist,False
varon,93,artist,False
vase,5421,general,False
vashti_(pokemon),63,character,False
vedal987,32,character,False
vegetable,3271,general,False
vehicle_focus,7848,general,False
vehicle_name,256,general,False
vei_(vtuber),507,character,False
vei_(vtuber)_(4th_costume),1,general,False
veil,42576,general,False
veins,56435,general,False
veiny_arms,1403,general,False
veiny_breasts,2735,general,False
veiny_muscles,1,deprecated,False
veiny_penis,46974,general,False
veiny_testicles,534,general,False
velouria_(fire_emblem),322,character,False
ven0305,2,general,False
venat_(ff14),351,character,False
vending_machine,2309,general,False
vent_(mega_man),140,character,False
vent_(object),35,general,False
vent_vert_(kuuya),62,artist,False
venti_(archon)_(genshin_impact),437,character,False
venti_(genshin_impact),5310,character,False
venusaur,728,character,False
venusmon,204,character,False
vera_(shantae),12,character,False
veranda,1916,general,False
vergolophus,117,artist,False
verone_gakuin_school_uniform,60,general,False
vert_(artist),2,artist,False
vertical-striped_bikini,1041,general,False
vertical-striped_coat,298,general,False
vertical-striped_dress,3712,general,False
vertical-striped_gloves,459,general,False
vertical-striped_jacket,755,general,False
vertical-striped_pants,618,general,False
vertical-striped_pantyhose,1260,general,False
vertical-striped_scarf,223,general,False
vertical-striped_shirt,4725,general,False
vertical-striped_shorts,589,general,False
vertical-striped_thighhighs,3744,general,False
vertical_foregrip,57,general,False
vertical_stripes,32862,general,False
vertin_(reverse:1999),55,character,False
very_dark_skin,3994,general,False
very_long_hair,751784,general,True
very_long_sleeves,2090,general,False
very_short_hair,9023,general,False
very_sweaty,1045,general,False
vest,149110,general,False
vestia_zeta,330,character,False
vestia_zeta_(2nd_costume),4,character,False
vf-1,458,character,False
vf-1_super,68,character,False
vf-1a,95,character,False
vf-1s,115,character,False
vf-1sr,1,general,False
vi_(league_of_legends),968,character,False
vial,2328,general,False
vialka_tsvetaeva,2,general,False
vibrator,35771,general,False
vibrator1boy,1,general,False
vibrator_cord,2373,general,False
vibrator_in_thigh_strap,247,general,False
vibrator_in_thighhighs,1698,general,False
vibrator_on_nipple,1892,general,False
vibrator_under_clothes,4271,general,False
vibrator_under_panties,2366,general,False
vic_1223,32,general,False
vice_(kof),266,character,False
vichya_dominion_(emblem),47,general,False
vicious_(cowboy_bebop),75,character,False
vicky_(the_fairly_oddparents),6,character,False
victor_(pokemon),1481,character,False
victorian,653,general,False
victory_gundam,540,copyright,False
victorygreymon,72,character,False
videl,2212,character,False
video,66276,metadata,False
video_(object),81,general,False
video_game,2665,general,False
video_with_sound,20973,metadata,False
viego_(league_of_legends),131,character,False
view_between_breasts,415,general,False
view_between_legs,1719,general,False
viewfinder,4188,general,False
vignetting,550,general,False
vikala_(granblue_fantasy),1115,character,False
villager_(animal_crossing),1471,character,False
villainous,90,copyright,False
vine_tentacle,20,general,False
vines,9378,general,False
vinny_(dingitydingus),45,artist,False
vinsallyana,15,artist,False
vintage_microphone,303,general,False
viola_(instrument),32,general,False
violence,1830,general,False
violent_husk_(hollow_knight),1,character,False
violet_evergarden,1120,character,False
violet_evergarden_(series),866,copyright,False
violet_eyes,219,deprecated,False
violin,3865,general,False
violin_bow,805,general,False
viper_(nikke),382,character,False
viper_(toxic_rabbit)_(nikke),152,character,False
virgin_destroyer_sweater,113,general,False
virgin_killer_sweater,4813,general,False
virtual_ant_channel,99,copyright,False
virtual_youtuber,222104,general,False
virtuareal,460,copyright,False
visible_air,721,deprecated,False
visible_breath,47640,deprecated,False
visible_ears,105,general,False
visible_nipples,64,general,False
vision_(genshin_impact),13692,general,False
visket53,158,artist,False
visor_(armor),1300,general,False
visor_cap,18427,general,False
visual_novel,782,general,False
vita_(honkai_impact),31,character,False
vitamin_summer!,1,general,False
vivia_twilight,58,character,False
vivian_kirastar_(iron_saga),4,character,False
vivillon,220,character,False
vivillon_(meadow),96,character,False
vivivoovoo,363,artist,False
vkid,12,artist,False
voaleine,16,artist,False
vocaloid,136912,copyright,False
vocaloid_append,1964,copyright,False
vococo,177,artist,False
vodka,538,general,False
vodka_(umamusume),1474,character,False
voice_actor,1167,general,False
voice_actor_connection,6986,general,False
voiceroid,12467,copyright,False
voidmakerz,9,general,False
voisona,28,general,False
volcano,807,general,False
volcano_princess,45,general,False
volleyball,3549,general,False
volleyball_(object),1442,general,False
volleyball_uniform,2435,general,False
volo_(pokemon),467,character,False
voluptuous,67117,deprecated,False
vomi_agogo,96,character,False
vomiting,481,general,False
voms,777,copyright,False
von_lycaon,19,character,False
vorona,87,character,False
voroshilov_(azur_lane),56,character,False
vox_akuma,501,character,False
voyeurism,3866,general,False
vrchat,1277,copyright,False
vshojo,2959,copyright,False
vspo!,1791,copyright,True
vtuber,170210,deprecated,False
vulcan_(ejel2000),38,artist,False
vulpesgentiana,4,general,False
vulpix,769,character,False
vvendyarts,3,artist,False
vvvviiiiiia,8,general,False
w,10333,general,True
w.l.o_sekai_ren'ai_kikou,111,copyright,False
w_(1999_kyu),132,artist,False
w_arms,3161,general,False
wa_maid,2886,general,False
waa153,145,artist,False
waccha_primagi!,117,copyright,False
wadanohara,196,character,False
waddle_dee,661,character,False
wading,29982,general,False
wading_pool,1327,general,False
waeba_yuusee,68,artist,False
wafer_stick,611,general,False
waffen-ss,104,general,False
waffle,614,general,True
wagashi,10310,general,False
wahiko_(black_bastard),119,artist,False
waichi,55,artist,False
waist_apron,34341,general,False
waist_bow,4396,general,False
waist_cape,6511,general,False
waist_ribbon,57,general,False
waist_sash,90,general,False
waist_tassel,3,general,False
waistband,49,general,False
waistband_pull,3,general,False
waistcoat,6750,general,False
waiting_turn,3,general,False
waitress,14424,general,False
waiwa_way,13,artist,False
wakaba_(wata_ridley),86,artist,False
wakamo_(blue_archive),817,character,False
wakamo_(swimsuit)_(blue_archive),428,character,False
wakan_tanka,757,character,False
wakarase_choro,6,general,False
wakasagihime,3749,character,False
wakataku,195,artist,False
wakatsuki_suzuna,6,character,False
waking_up,4561,general,False
wakizashi,1171,general,False
waldrobe_malfunction,2,general,False
walfie_(style),122,general,False
waligner,27,artist,False
walk-in,3238,general,False
walkie-talkie,1269,general,False
walking,27600,general,False
walking_away,356,general,False
walkman,213,copyright,False
walkure_romanze,974,copyright,False
wall,14750,general,False
wallace_(pokemon),339,character,False
wallace_(porforever),20,general,False
wallpaper_(object),638,general,False
wally_(pokemon),461,character,False
walnut,35,general,False
walnut_1477,2,general,False
waluigi,351,character,False
wanatsu_15,14,general,False
wand,16673,general,False
wanderer_(genshin_impact),1430,character,False
wang_cuilan,6,general,False
wangsususu001,2,general,False
wangxiii,322,artist,False
wangyq,57,artist,False
wangza,18,artist,False
wangzhe_rongyao,113,copyright,False
wankosoba_(wanwan_soba),15,artist,False
wankosoradayo,34,artist,False
wanta_(futoshi),1506,artist,False
war_flag,52,general,False
war_rock_wento,8,character,False
warcraft,2872,copyright,False
wardrobe_malfunction,10869,general,False
warehouse,211,general,False
warfarin_(arknights),517,character,False
warhammer_40k,1757,copyright,False
wari_sando,18,artist,False
wario,895,character,False
warioware,2701,copyright,False
wariza,69600,general,False
warning_sign,792,general,False
warp_pipe,357,general,False
warp_star,157,general,False
warrior,2359,general,True
warrior_of_light_(ff14),10258,character,False
warship_girls_r,5937,copyright,False
waru-geli,143,artist,False
warui_neko,3,general,False
warwick,128,character,False
wasabisuke,63,artist,False
washin,30,artist,False
washing,1651,general,False
washington_(kancolle),357,character,False
wasted_m9,15,general,False
wataboushi,36,general,False
watagashi_unou,42,character,False
watagashi_yui,65,artist,False
watagi_michelle,56,character,False
watameki_(pixiv_33969409),20,general,False
watanabe_masafumi_(masafumi_127),96,artist,False
watanabe_mia,1,character,False
watanabe_you,6724,character,False
watashi_ga_motenai_no_wa_dou_kangaetemo_omaera_ga_warui!,5645,copyright,False
watashishi,76,artist,False
watch,23782,general,False
watching,3536,general,False
water,201315,general,False
water_bottle,8466,general,False
water_butterfly,9,general,False
